id,language,l0,l1,l2,text
ocds-0c46vo-0133-021197-2019_Tender_021197-2019_td,fr,customs_tariff,welfare,hydrocarbon,"Fourniture d'emulsions de bitume pour le territoire de Bordeaux-Metropole 2019-2023.  "
ocds-0c46vo-0133-021923-2019_Tender_021923-2019_td,fr,educational_institution,European_organisation,Visegrad_countries,"Mediatheque  ecole des arts montant du projet 1 773 000 EUR HT.  "
ocds-0c46vo-0133-021946-2019_Tender_021946-2019_td,en,organisation_of_professions,arms_policy,international_organisation,"This public procurement competition is for the provision of advisory services by facilitators to prospective Producer Organisations for the purposes of recognition in accordance with Regulation EU No.  13082013 establishing a common organisation of the markets in agricultural products.  "
ocds-0c46vo-0133-022735-2019_Tender_022735-2019_td,en,United_Kingdom_OCT regions_of_Portugal,fiscal_policy,accounting_system,"Upgrade of a tax accounting application.  "
ocds-0c46vo-0133-022770-2019_Tender_022770-2019_td,en,education,educational_institution,public_opinion,"Owners of school wide anti-bullying programmes and learning environment programmes which can contribute to reducing bullying anti-social behaviour general agitation behavioural problems or other health problems in the school can apply for government funding for the period 2019-2020. The developed programmes must contribute to a good psychosocial learning environments that promote student health contentment and learning and contribute to fulfilment of the student's rights in accordance with Chapter 9A in the Education Act. The programmes shall be implemented in primary and lower secondary schools and sixth form colleges in agreement with the school owner.  "
ocds-0c46vo-0133-022927-2019_Tender_022927-2019_td,fr,educational_institution,construction_policy,EU_legal_system,"Travaux de construction de l'ecole Saba.  Construction de l'ecole Saba.  Construction de l'ecole Saba. Ce lot est inscrit a titre informatif.  Il fait partie de la consultation mais a deja ete realise dans le cadre de la procedure article 22 du decret de 2016 relatif aux marches publics.  Construction de l'ecole Saba a Kourou.  "
ocds-0c46vo-0133-024015-2019_Tender_024015-2019_td,it,educational_institution,public_contract,mode_of_transport,"Procedura aperta per laffidamento in appalto del servizio di trasporto scolastico e accompagnamento scolastico per gli anni scolastici 20182019 20192020 20202021 20212022 e 20222023 con opzione per eventuale proroga per n.  1 ulteriore a. s.  "
ocds-0c46vo-0133-024194-2019_Tender_024194-2019_td,en,machinery,pressure_equipment,ports_policy,"Provision of statutory inspection of lifts and ad-hoc design service to FCO premises overseas where they have a responsibility for lift installation.  This includes the identification of hazards assessment of the risks and the implementation of necessary control measures.  "
ocds-0c46vo-0133-024195-2019_Tender_024195-2019_td,en,education,educational_institution,education_policy,"Mental Health Awareness Training for Secondary School Teachers.  "
ocds-0c46vo-0133-025382-2019_Tender_025382-2019_td,en,machinery,means_of_transport,restrictive_trade_practice,"A service and repair agreement is part of the contract. Urban Operations would like to trade in a 1999 model Man 14. 284LAC hook lift vehicle that has done approx.  188 000 km.  The vehicle has been well maintained see Annex 1.  "
ocds-0c46vo-0133-025935-2019_Tender_025935-2019_td,en,communications_systems,communications_industry,computer_systems,"Tender in lots for the supply of Cisco VoIP telephone set and an IP telephony accounting software.  "
