id1,id2,similarity,relation
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0012-315206_Tender_315206,HIGH,1
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0071-Pn9VO3skGAz00R-dvwudaw_Tender_Pn9VO3skGAz00R2Bdvwudaw,MEDIUM,7
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0117-148587_Tender_148587,MEDIUM,8
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0022-FEB285559_Tender_FEB285559,LOW,25
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0103-Logelbach_Tender_Logelbach,MEDIUM,13
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0133-028618-2019_Tender_028618-2019_td,MEDIUM,14
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0133-000219-2019_Tender_000219-2019_td,NONE,34
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0012-319289_Tender_319289,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0064-19-10471_Tender_19-10471,MEDIUM,16
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0133-124827-2019_Tender_124827-2019_td,HIGH,1
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0012-334713_Tender_334713,MEDIUM,7
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0133-012265-2019_Tender_012265-2019_td,LOW,25
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0133-011589-2019_Tender_011589-2019_td,LOW,26
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0064-19-658_Tender_19-658,MEDIUM,13
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0102-CSL_2019_8JIYhQYWUE_Tender_CSL_2019_8JIYhQYWUE,MEDIUM,14
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0012-325604_Tender_325604,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0012-335355_Tender_335355,HIGH,1
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0064-19-6042_Tender_19-6042,HIGH,2
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0133-146722-2019_Tender_146722-2019_td,MEDIUM,7
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0102-CSL_2019_0pWGzQJMKB_Tender_CSL_2019_0pWGzQJMKB,MEDIUM,8
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0102-CSL_2019__j1zqtNZxJ_Tender_CSL_2019__j1zqtNZxJ,LOW,25
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0022-FEB344634_Tender_FEB344634,MEDIUM,13
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0102-CSL_2019_LhMCngDCAz_Tender_CSL_2019_LhMCngDCAz,MEDIUM,14
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0012-325936_Tender_325936,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0133-015326-2019_Tender_015326-2019_td,HIGH,1
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0022-FEB285572_Tender_FEB285572,LOW,33
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0064-19-37328_Tender_19-37328,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0102-CSL_2019_YWeDKs8lzn_Tender_CSL_2019_YWeDKs8lzn,MEDIUM,7
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0012-332712_Tender_332712,MEDIUM,10
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0045-83724_Tender_83724,MEDIUM,13
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0022-JAN342704_Tender_JAN342704,MEDIUM,14
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0105-533077_Tender_533077,MEDIUM,15
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0064-19-45264_Tender_19-45264,MEDIUM,16
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0117-148543_Tender_148543,MEDIUM,17
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0020-hampshire_12656_Tender_hampshire_12656,MEDIUM,18
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0022-FEB343938_Tender_FEB343938,MEDIUM,21
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0064-19-39140_Tender_19-39140,MEDIUM,22
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0133-005309-2019_Tender_005309-2019_td,LOW,25
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0133-004466-2019_Tender_004466-2019_td,LOW,26
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0022-JAN279604_Tender_JAN279604,LOW,27
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0117-148347_Tender_148347,LOW,29
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0133-000219-2019_Tender_000219-2019_td,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0133-000222-2019_Tender_000222-2019_td,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0012-315206_Tender_315206,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0012-316017_Tender_316017,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0133-000250-2019_Tender_000250-2019_td,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0133-000256-2019_Tender_000256-2019_td,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0119-159656_Tender_159656,NONE,34
ocds-0c46vo-0012-326034_Tender_326034,ocds-0c46vo-0119-160373_Tender_160373,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0064-19-27649_Tender_19-27649,HIGH,1
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0133-060946-2019_Tender_060946-2019_td,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0012-330262_Tender_330262,HIGH,3
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0064-19-9785_Tender_19-9785,HIGH,4
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0102-CSL_2019_KPjNJuXX0g_Tender_CSL_2019_KPjNJuXX0g,MEDIUM,7
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0102-CSL_2019_ehDS5BD6hw_Tender_CSL_2019_ehDS5BD6hw,MEDIUM,8
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0133-035102-2019_Tender_035102-2019_td,MEDIUM,9
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0133-034318-2019_Tender_034318-2019_td,MEDIUM,10
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0064-19-48077_Tender_19-48077,MEDIUM,13
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0102-CSL_2019_DRtz926udo_Tender_CSL_2019_DRtz926udo,MEDIUM,14
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0102-CSL_2019_L5V0kTjWWd_Tender_CSL_2019_L5V0kTjWWd,MEDIUM,15
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0064-19-35818_Tender_19-35818,MEDIUM,16
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0133-009743-2019_Tender_009743-2019_td,LOW,25
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0133-002277-2019_Tender_002277-2019_td,LOW,26
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0133-000219-2019_Tender_000219-2019_td,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0012-315206_Tender_315206,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0133-000250-2019_Tender_000250-2019_td,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0012-326980_Tender_326980,ocds-0c46vo-0119-159656_Tender_159656,NONE,34
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0133-059299-2019_Tender_059299-2019_td,HIGH,1
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0064-19-39909_Tender_19-39909,MEDIUM,7
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0064-19-35473_Tender_19-35473,MEDIUM,8
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0022-FEB285743_Tender_FEB285743,LOW,25
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0133-006450-2019_Tender_006450-2019_td,MEDIUM,13
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0102-CSL_2019_cs1Mwgzz-a_Tender_CSL_2019_cs1Mwgzz-a,MEDIUM,14
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0012-327062_Tender_327062,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0102-CSL_2019_wfNr4eA4kB_Tender_CSL_2019_wfNr4eA4kB,HIGH,1
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0064-19-39909_Tender_19-39909,MEDIUM,7
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0064-19-35473_Tender_19-35473,MEDIUM,8
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0022-FEB285743_Tender_FEB285743,LOW,25
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0102-CSL_2019_e2MWvJM518_Tender_CSL_2019_e2MWvJM518,MEDIUM,13
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0133-052979-2019_Tender_052979-2019_td,MEDIUM,14
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0012-327274_Tender_327274,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0012-332608_Tender_332608,HIGH,1
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-147702-2019_Tender_147702-2019_td,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-068856-2019_Tender_068856-2019_td,MEDIUM,7
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-081332-2019_Tender_081332-2019_td,MEDIUM,8
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0012-329779_Tender_329779,MEDIUM,9
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-035103-2019_Tender_035103-2019_td,MEDIUM,10
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0064-19-43832_Tender_19-43832,MEDIUM,12
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0012-316017_Tender_316017,MEDIUM,14
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-096129-2019_Tender_096129-2019_td,MEDIUM,15
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-006580-2019_Tender_006580-2019_td,LOW,25
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-003642-2019_Tender_003642-2019_td,LOW,26
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0064-19-22366_Tender_19-22366,LOW,27
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0064-19-26416_Tender_19-26416,LOW,29
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-000219-2019_Tender_000219-2019_td,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0012-315206_Tender_315206,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0133-000250-2019_Tender_000250-2019_td,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0012-327949_Tender_327949,ocds-0c46vo-0119-159656_Tender_159656,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-042545-2019_Tender_042545-2019_td,HIGH,1
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-011122-2019_Tender_011122-2019_td,LOW,33
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0064-19-12725_Tender_19-12725,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-037785-2019_Tender_037785-2019_td,MEDIUM,7
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-013736-2019_Tender_013736-2019_td,MEDIUM,9
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0103-Nettoyage2_Tender_Nettoyage2,MEDIUM,15
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0064-19-34881_Tender_19-34881,MEDIUM,17
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0102-CSL_2019_MBuRSbKzxD_Tender_CSL_2019_MBuRSbKzxD,MEDIUM,20
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-047724-2019_Tender_047724-2019_td,MEDIUM,21
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0102-CSL_2019_YiUz0QRU_m_Tender_CSL_2019_YiUz0QRU_m,MEDIUM,22
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-008851-2019_Tender_008851-2019_td,LOW,25
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0022-JAN279530_Tender_JAN279530,LOW,26
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0064-19-3584_Tender_19-3584,LOW,27
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0022-FEB343788_Tender_FEB343788,LOW,29
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-000219-2019_Tender_000219-2019_td,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0012-315206_Tender_315206,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0133-000250-2019_Tender_000250-2019_td,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0012-328474_Tender_328474,ocds-0c46vo-0119-159656_Tender_159656,NONE,34
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0133-032792-2019_Tender_032792-2019_td,HIGH,1
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0102-CSL_2019_-CEGxCr9UR_Tender_CSL_2019_-CEGxCr9UR,MEDIUM,7
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0064-19-37446_Tender_19-37446,MEDIUM,8
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0026-17667_Tender_17667,LOW,25
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0009-DN393331-1_Tender_DN393331-1,MEDIUM,14
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0012-328923_Tender_328923,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
